Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance,Driver
2024-09-01 13:49:59.670,10214.0,190.0,5,82.0,False,0,car,0 days 00:00:59.506000,0 days 01:42:15.751000,3951.426944444446,LEC
2024-09-01 13:49:59.910,10680.0,195.0,5,80.0,False,0,car,0 days 00:00:59.746000,0 days 01:42:15.991000,3964.426944444446,LEC
2024-09-01 13:50:00.270,10839.0,201.0,5,76.0,False,0,car,0 days 00:01:00.106000,0 days 01:42:16.351000,3984.5269444444457,LEC
2024-09-01 13:50:00.430,11056.0,201.0,5,76.0,False,0,car,0 days 00:01:00.266000,0 days 01:42:16.511000,3993.4602777777786,LEC
2024-09-01 13:50:00.630,11332.0,205.0,5,82.0,False,0,car,0 days 00:01:00.466000,0 days 01:42:16.711000,4004.8491666666678,LEC
2024-09-01 13:50:00.910,11532.0,214.0,5,99.0,False,0,car,0 days 00:01:00.746000,0 days 01:42:16.991000,4021.4936111111124,LEC
2024-09-01 13:50:01.190,10730.0,220.0,5,99.0,False,0,car,0 days 00:01:01.026000,0 days 01:42:17.271000,4038.6047222222237,LEC
2024-09-01 13:50:01.510,10623.0,229.0,6,99.0,False,0,car,0 days 00:01:01.346000,0 days 01:42:17.591000,4058.9602777777786,LEC
2024-09-01 13:50:01.790,10963.0,237.0,6,99.0,False,0,car,0 days 00:01:01.626000,0 days 01:42:17.871000,4077.393611111112,LEC
2024-09-01 13:50:02.030,11085.0,241.0,6,99.0,False,0,car,0 days 00:01:01.866000,0 days 01:42:18.111000,4093.4602777777786,LEC
2024-09-01 13:50:02.310,11441.0,243.0,6,99.0,False,0,car,0 days 00:01:02.146000,0 days 01:42:18.391000,4112.360277777779,LEC
2024-09-01 13:50:02.550,11565.0,251.0,6,99.0,False,0,car,0 days 00:01:02.386000,0 days 01:42:18.631000,4129.093611111112,LEC
2024-09-01 13:50:02.830,11588.0,254.0,6,99.0,False,0,car,0 days 00:01:02.666000,0 days 01:42:18.911000,4148.849166666668,LEC
2024-09-01 13:50:03.070,10704.0,260.0,6,99.0,False,0,car,0 days 00:01:02.906000,0 days 01:42:19.151000,4166.182500000001,LEC
2024-09-01 13:50:03.230,10625.0,261.0,7,99.0,False,0,car,0 days 00:01:03.066000,0 days 01:42:19.311000,4177.782500000001,LEC
2024-09-01 13:50:03.430,10676.0,265.0,7,99.0,False,0,car,0 days 00:01:03.266000,0 days 01:42:19.511000,4192.504722222223,LEC
2024-09-01 13:50:03.869,10870.0,272.0,7,99.0,False,0,car,0 days 00:01:03.705000,0 days 01:42:19.950000,4225.673611111112,LEC
2024-09-01 13:50:04.309,11253.0,280.0,7,99.0,False,0,car,0 days 00:01:04.145000,0 days 01:42:20.390000,4259.895833333334,LEC
2024-09-01 13:50:04.669,11482.0,286.0,7,99.0,False,0,car,0 days 00:01:04.505000,0 days 01:42:20.750000,4288.495833333334,LEC
2024-09-01 13:50:04.869,11568.0,289.0,7,99.0,False,0,car,0 days 00:01:04.705000,0 days 01:42:20.950000,4304.55138888889,LEC
2024-09-01 13:50:05.149,11708.0,292.0,7,99.0,False,0,car,0 days 00:01:04.985000,0 days 01:42:21.230000,4327.262500000001,LEC
2024-09-01 13:50:05.349,11467.0,294.0,7,99.0,False,0,car,0 days 00:01:05.185000,0 days 01:42:21.430000,4343.595833333335,LEC
2024-09-01 13:50:05.670,10691.0,297.0,8,99.0,False,0,car,0 days 00:01:05.506000,0 days 01:42:21.751000,4370.078333333335,LEC
2024-09-01 13:50:05.950,10751.0,300.0,8,99.0,False,0,car,0 days 00:01:05.786000,0 days 01:42:22.031000,4393.411666666668,LEC
2024-09-01 13:50:06.310,10855.0,304.0,8,99.0,False,0,car,0 days 00:01:06.146000,0 days 01:42:22.391000,4423.811666666667,LEC
2024-09-01 13:50:06.590,10929.0,306.0,8,99.0,False,0,car,0 days 00:01:06.426000,0 days 01:42:22.671000,4447.611666666668,LEC
2024-09-01 13:50:06.790,10986.0,306.0,8,99.0,False,0,car,0 days 00:01:06.626000,0 days 01:42:22.871000,4464.611666666668,LEC
2024-09-01 13:50:07.110,11084.0,311.0,8,99.0,False,0,car,0 days 00:01:06.946000,0 days 01:42:23.191000,4492.256111111112,LEC
2024-09-01 13:50:07.310,11144.0,312.0,8,99.0,False,0,car,0 days 00:01:07.146000,0 days 01:42:23.391000,4509.589444444446,LEC
2024-09-01 13:50:07.590,11210.0,315.0,8,99.0,False,0,car,0 days 00:01:07.426000,0 days 01:42:23.671000,4534.089444444446,LEC
2024-09-01 13:50:07.870,11295.0,317.0,8,99.0,False,0,car,0 days 00:01:07.706000,0 days 01:42:23.951000,4558.745000000002,LEC
2024-09-01 13:50:08.190,11359.0,319.0,8,99.0,False,0,car,0 days 00:01:08.026000,0 days 01:42:24.271000,4587.100555555557,LEC
2024-09-01 13:50:08.390,11359.0,319.0,8,99.0,False,0,car,0 days 00:01:08.226000,0 days 01:42:24.471000,4604.822777777779,LEC
2024-09-01 13:50:08.590,11405.0,322.0,8,99.0,False,0,car,0 days 00:01:08.426000,0 days 01:42:24.671000,4622.711666666668,LEC
2024-09-01 13:50:08.830,11449.0,321.0,8,99.0,False,0,car,0 days 00:01:08.666000,0 days 01:42:24.911000,4644.111666666668,LEC
2024-09-01 13:50:08.990,11449.0,322.0,8,99.0,False,0,car,0 days 00:01:08.826000,0 days 01:42:25.071000,4658.422777777779,LEC
2024-09-01 13:50:09.310,11488.0,323.0,8,99.0,False,0,car,0 days 00:01:09.146000,0 days 01:42:25.391000,4687.13388888889,LEC
2024-09-01 13:50:09.630,11490.0,323.0,8,99.0,False,0,car,0 days 00:01:09.466000,0 days 01:42:25.711000,4715.845000000001,LEC
2024-09-01 13:50:10.110,11480.0,324.0,8,99.0,False,0,car,0 days 00:01:09.946000,0 days 01:42:26.191000,4759.045000000002,LEC
2024-09-01 13:50:10.270,11489.0,323.0,8,99.0,False,0,car,0 days 00:01:10.106000,0 days 01:42:26.351000,4773.400555555557,LEC
2024-09-01 13:50:10.589,11463.0,323.0,8,99.0,False,0,car,0 days 00:01:10.425000,0 days 01:42:26.670000,4802.021944444446,LEC
2024-09-01 13:50:10.869,11436.0,322.0,8,99.0,False,0,car,0 days 00:01:10.705000,0 days 01:42:26.950000,4827.06638888889,LEC
2024-09-01 13:50:11.149,11410.0,321.0,8,99.0,False,0,car,0 days 00:01:10.985000,0 days 01:42:27.230000,4852.033055555557,LEC
2024-09-01 13:50:11.309,11381.0,321.0,8,99.0,False,0,car,0 days 00:01:11.145000,0 days 01:42:27.390000,4866.299722222224,LEC
2024-09-01 13:50:11.509,11352.0,321.0,8,99.0,False,0,car,0 days 00:01:11.345000,0 days 01:42:27.590000,4884.133055555558,LEC
2024-09-01 13:50:11.789,11332.0,319.0,8,99.0,False,0,car,0 days 00:01:11.625000,0 days 01:42:27.870000,4908.944166666669,LEC
2024-09-01 13:50:12.150,11260.0,318.0,8,99.0,False,0,car,0 days 00:01:11.986000,0 days 01:42:28.231000,4940.832500000002,LEC
2024-09-01 13:50:12.590,11224.0,317.0,8,98.0,False,0,car,0 days 00:01:12.426000,0 days 01:42:28.671000,4979.576944444447,LEC
2024-09-01 13:50:12.750,10699.0,298.0,8,7.0,True,0,car,0 days 00:01:12.586000,0 days 01:42:28.831000,4992.821388888891,LEC
2024-09-01 13:50:13.190,10947.0,251.0,8,9.0,True,0,car,0 days 00:01:13.026000,0 days 01:42:29.271000,5023.499166666669,LEC
2024-09-01 13:50:13.350,10535.0,235.0,7,10.0,True,0,car,0 days 00:01:13.186000,0 days 01:42:29.431000,5033.9436111111145,LEC
2024-09-01 13:50:13.590,11526.0,227.0,6,12.0,True,0,car,0 days 00:01:13.426000,0 days 01:42:29.671000,5049.076944444448,LEC
2024-09-01 13:50:14.030,10702.0,210.0,5,14.0,True,0,car,0 days 00:01:13.866000,0 days 01:42:30.111000,5074.743611111115,LEC
2024-09-01 13:50:14.190,10440.0,201.0,5,15.0,True,0,car,0 days 00:01:14.026000,0 days 01:42:30.271000,5083.676944444448,LEC
2024-09-01 13:50:14.470,10138.0,196.0,5,15.0,False,0,car,0 days 00:01:14.306000,0 days 01:42:30.551000,5098.921388888893,LEC
2024-09-01 13:50:14.830,9906.0,189.0,5,19.0,False,0,car,0 days 00:01:14.666000,0 days 01:42:30.911000,5117.821388888892,LEC
2024-09-01 13:50:15.190,10012.0,186.0,5,67.0,False,0,car,0 days 00:01:15.026000,0 days 01:42:31.271000,5136.421388888893,LEC
2024-09-01 13:50:15.470,10256.0,189.0,5,77.0,False,0,car,0 days 00:01:15.306000,0 days 01:42:31.551000,5151.121388888892,LEC
2024-09-01 13:50:15.630,10523.0,192.0,5,80.0,False,0,car,0 days 00:01:15.466000,0 days 01:42:31.711000,5159.654722222225,LEC
2024-09-01 13:50:15.870,10721.0,198.0,5,87.0,False,0,car,0 days 00:01:15.706000,0 days 01:42:31.951000,5172.854722222226,LEC
2024-09-01 13:50:16.190,11099.0,202.0,5,87.0,False,0,car,0 days 00:01:16.026000,0 days 01:42:32.271000,5190.810277777781,LEC
2024-09-01 13:50:16.510,11528.0,211.0,5,99.0,False,0,car,0 days 00:01:16.346000,0 days 01:42:32.591000,5209.565833333338,LEC
2024-09-01 13:50:16.910,10626.0,219.0,5,100.0,False,0,car,0 days 00:01:16.746000,0 days 01:42:32.991000,5233.899166666671,LEC
2024-09-01 13:50:17.229,10767.0,230.0,6,100.0,False,0,car,0 days 00:01:17.065000,0 days 01:42:33.310000,5254.279722222226,LEC
2024-09-01 13:50:17.469,11024.0,235.0,6,100.0,False,0,car,0 days 00:01:17.305000,0 days 01:42:33.550000,5269.946388888893,LEC
2024-09-01 13:50:17.709,11166.0,235.0,6,100.0,False,0,car,0 days 00:01:17.545000,0 days 01:42:33.790000,5285.613055555559,LEC
2024-09-01 13:50:17.869,11303.0,245.0,6,100.0,False,0,car,0 days 00:01:17.705000,0 days 01:42:33.950000,5296.501944444448,LEC
2024-09-01 13:50:18.109,11491.0,249.0,6,100.0,False,0,car,0 days 00:01:17.945000,0 days 01:42:34.190000,5313.101944444447,LEC
2024-09-01 13:50:18.389,11723.0,254.0,6,100.0,False,0,car,0 days 00:01:18.225000,0 days 01:42:34.470000,5332.857500000003,LEC
2024-09-01 13:50:18.790,10668.0,261.0,7,100.0,False,0,car,0 days 00:01:18.626000,0 days 01:42:34.871000,5361.930000000004,LEC
2024-09-01 13:50:19.150,10821.0,269.0,7,100.0,False,0,car,0 days 00:01:18.986000,0 days 01:42:35.231000,5388.830000000004,LEC
2024-09-01 13:50:19.390,10934.0,272.0,7,100.0,False,0,car,0 days 00:01:19.226000,0 days 01:42:35.471000,5406.963333333337,LEC
2024-09-01 13:50:19.710,11162.0,275.0,7,100.0,False,0,car,0 days 00:01:19.546000,0 days 01:42:35.791000,5431.407777777782,LEC
2024-09-01 13:50:19.870,11282.0,280.0,7,100.0,False,0,car,0 days 00:01:19.706000,0 days 01:42:35.951000,5443.852222222226,LEC
2024-09-01 13:50:20.190,11454.0,283.0,7,100.0,False,0,car,0 days 00:01:20.026000,0 days 01:42:36.271000,5469.0077777777815,LEC
2024-09-01 13:50:20.430,11574.0,286.0,7,100.0,False,0,car,0 days 00:01:20.266000,0 days 01:42:36.511000,5488.074444444449,LEC
2024-09-01 13:50:20.790,11845.0,290.0,7,100.0,False,0,car,0 days 00:01:20.626000,0 days 01:42:36.871000,5517.074444444449,LEC
2024-09-01 13:50:21.270,10565.0,297.0,8,99.0,False,0,car,0 days 00:01:21.106000,0 days 01:42:37.351000,5556.674444444448,LEC
2024-09-01 13:50:21.430,10565.0,299.0,8,99.0,False,0,car,0 days 00:01:21.266000,0 days 01:42:37.511000,5569.963333333339,LEC
2024-09-01 13:50:21.590,10804.0,302.0,8,100.0,False,0,car,0 days 00:01:21.426000,0 days 01:42:37.671000,5583.38555555556,LEC
2024-09-01 13:50:21.750,10833.0,304.0,8,100.0,False,0,car,0 days 00:01:21.586000,0 days 01:42:37.831000,5596.896666666671,LEC
2024-09-01 13:50:22.110,10935.0,306.0,8,100.0,False,0,car,0 days 00:01:21.946000,0 days 01:42:38.191000,5627.496666666671,LEC
2024-09-01 13:50:22.310,10985.0,309.0,8,99.0,False,0,car,0 days 00:01:22.146000,0 days 01:42:38.391000,5644.663333333338,LEC
2024-09-01 13:50:22.550,11087.0,311.0,8,99.0,False,0,car,0 days 00:01:22.386000,0 days 01:42:38.631000,5665.396666666671,LEC
2024-09-01 13:50:22.950,11177.0,314.0,8,99.0,False,0,car,0 days 00:01:22.786000,0 days 01:42:39.031000,5700.285555555561,LEC
2024-09-01 13:50:23.230,11278.0,315.0,8,99.0,False,0,car,0 days 00:01:23.066000,0 days 01:42:39.311000,5724.785555555561,LEC
